,datetime,Temperature
546,2022-07-25 16:30:00,86.925
547,2022-07-25 16:45:00,86.75833333333333
548,2022-07-25 17:00:00,86.63333333333333
549,2022-07-25 17:15:00,87.10000000000001
550,2022-07-25 17:30:00,87.74166666666667
551,2022-07-25 17:45:00,87.75833333333333
552,2022-07-25 18:00:00,87.77916666666665
553,2022-07-25 18:15:00,87.74166666666667
554,2022-07-25 18:30:00,87.55
555,2022-07-25 18:45:00,87.575
556,2022-07-25 19:00:00,87.02083333333333
557,2022-07-25 19:15:00,86.68333333333334
558,2022-07-25 19:30:00,86.625
559,2022-07-25 19:45:00,86.875
560,2022-07-25 20:00:00,86.5
561,2022-07-25 20:15:00,86.33749999999999
562,2022-07-25 20:30:00,86.90833333333335
563,2022-07-25 20:45:00,87.55
564,2022-07-25 21:00:00,87.45416666666667
565,2022-07-25 21:15:00,87.0
566,2022-07-25 21:30:00,86.83749999999999
567,2022-07-25 21:45:00,86.41250000000001
568,2022-07-25 22:00:00,85.8875
569,2022-07-25 22:15:00,85.19166666666666
570,2022-07-25 22:30:00,84.66666666666667
571,2022-07-25 22:45:00,84.42916666666666
572,2022-07-25 23:00:00,84.38333333333334
573,2022-07-25 23:15:00,84.30833333333334
574,2022-07-25 23:30:00,83.69583333333334
575,2022-07-25 23:45:00,83.075
576,2022-07-26 00:00:00,82.39999999999999
577,2022-07-26 00:15:00,81.87083333333334
578,2022-07-26 00:30:00,81.71666666666667
579,2022-07-26 00:45:00,81.47500000000001
580,2022-07-26 01:00:00,81.22500000000001
581,2022-07-26 01:15:00,81.05
582,2022-07-26 01:30:00,80.98333333333333
583,2022-07-26 01:45:00,80.97916666666667
584,2022-07-26 02:00:00,81.25416666666666
585,2022-07-26 02:15:00,81.5
586,2022-07-26 02:30:00,81.49166666666667
587,2022-07-26 02:45:00,81.3625
588,2022-07-26 03:00:00,81.08333333333333
589,2022-07-26 03:15:00,80.82083333333333
590,2022-07-26 03:30:00,80.68333333333334
591,2022-07-26 03:45:00,80.69166666666666
592,2022-07-26 04:00:00,80.72916666666667
593,2022-07-26 04:15:00,80.94166666666666
594,2022-07-26 04:30:00,81.175
595,2022-07-26 04:45:00,81.21666666666667
596,2022-07-26 05:00:00,80.92916666666667
597,2022-07-26 05:15:00,80.70416666666667
598,2022-07-26 05:30:00,80.59583333333333
599,2022-07-26 05:45:00,80.72083333333333
600,2022-07-26 06:00:00,80.96666666666667
601,2022-07-26 06:15:00,80.65416666666667
602,2022-07-26 06:30:00,80.80833333333334
603,2022-07-26 06:45:00,80.83749999999999
604,2022-07-26 07:00:00,80.85833333333333
605,2022-07-26 07:15:00,80.79166666666667
606,2022-07-26 07:30:00,80.76666666666667
607,2022-07-26 07:45:00,80.75833333333333
608,2022-07-26 08:00:00,80.49166666666666
609,2022-07-26 08:15:00,80.10000000000001
610,2022-07-26 08:30:00,80.2
611,2022-07-26 08:45:00,80.09583333333333
612,2022-07-26 09:00:00,79.89583333333333
613,2022-07-26 09:15:00,79.54166666666667
614,2022-07-26 09:30:00,79.15833333333335
615,2022-07-26 09:45:00,78.82916666666667
616,2022-07-26 10:00:00,78.50833333333334
617,2022-07-26 10:15:00,78.2125
618,2022-07-26 10:30:00,78.12916666666666
619,2022-07-26 10:45:00,78.29583333333333
620,2022-07-26 11:00:00,78.77916666666667
621,2022-07-26 11:15:00,79.57083333333334
622,2022-07-26 11:30:00,80.3
623,2022-07-26 11:45:00,81.2625
624,2022-07-26 12:00:00,81.90416666666667
