,datetime,Average Wind Speed
1420,2022-08-03 19:00:00,6.0
1421,2022-08-03 19:15:00,6.083333333333333
1422,2022-08-03 19:30:00,5.958333333333333
1423,2022-08-03 19:45:00,5.541666666666667
1424,2022-08-03 20:00:00,5.791666666666667
1425,2022-08-03 20:15:00,5.625
1426,2022-08-03 20:30:00,5.791666666666667
1427,2022-08-03 20:45:00,5.666666666666667
1428,2022-08-03 21:00:00,5.458333333333333
1429,2022-08-03 21:15:00,5.25
1430,2022-08-03 21:30:00,4.833333333333333
1431,2022-08-03 21:45:00,4.708333333333333
1432,2022-08-03 22:00:00,4.291666666666667
1433,2022-08-03 22:15:00,4.041666666666667
1434,2022-08-03 22:30:00,4.0
1435,2022-08-03 22:45:00,3.875
1436,2022-08-03 23:00:00,3.75
1437,2022-08-03 23:15:00,3.9583333333333335
1438,2022-08-03 23:30:00,3.6666666666666665
1439,2022-08-03 23:45:00,3.2916666666666665
1440,2022-08-04 00:00:00,3.125
1441,2022-08-04 00:15:00,
1442,2022-08-04 00:30:00,
1443,2022-08-04 00:45:00,
1444,2022-08-04 01:00:00,2.0
1445,2022-08-04 01:15:00,2.1448412698412698
1446,2022-08-04 01:30:00,2.0694444444444446
1447,2022-08-04 01:45:00,1.9126984126984128
1448,2022-08-04 02:00:00,1.6666666666666667
1449,2022-08-04 02:15:00,1.722222222222222
1450,2022-08-04 02:30:00,1.8333333333333333
1451,2022-08-04 02:45:00,2.055555555555556
1452,2022-08-04 03:00:00,2.3333333333333335
1453,2022-08-04 03:15:00,2.5555555555555554
1454,2022-08-04 03:30:00,2.9166666666666665
1455,2022-08-04 03:45:00,2.4404761904761902
1456,2022-08-04 04:00:00,2.8055555555555554
1457,2022-08-04 04:15:00,3.3333333333333335
1458,2022-08-04 04:30:00,2.9166666666666665
1459,2022-08-04 04:45:00,3.125
1460,2022-08-04 05:00:00,3.125
1461,2022-08-04 05:15:00,2.875
1462,2022-08-04 05:30:00,2.513888888888889
1463,2022-08-04 05:45:00,1.9583333333333333
1464,2022-08-04 06:00:00,2.1587301587301586
1465,2022-08-04 06:15:00,2.3253968253968256
1466,2022-08-04 06:30:00,2.25
1467,2022-08-04 06:45:00,2.7083333333333335
1468,2022-08-04 07:00:00,2.5416666666666665
1469,2022-08-04 07:15:00,1.9642857142857142
1470,2022-08-04 07:30:00,1.865079365079365
1471,2022-08-04 07:45:00,1.8095238095238095
1472,2022-08-04 08:00:00,1.5555555555555556
1473,2022-08-04 08:15:00,1.3888888888888886
1474,2022-08-04 08:30:00,1.0
1475,2022-08-04 08:45:00,1.0
1476,2022-08-04 09:00:00,1.0
1477,2022-08-04 09:15:00,1.0
1478,2022-08-04 09:30:00,1.1666666666666667
1479,2022-08-04 09:45:00,1.0
1480,2022-08-04 10:00:00,1.0
1481,2022-08-04 10:15:00,1.0
1482,2022-08-04 10:30:00,1.0
1483,2022-08-04 10:45:00,1.0
1484,2022-08-04 11:00:00,1.0
1485,2022-08-04 11:15:00,
1486,2022-08-04 11:30:00,1.0
1487,2022-08-04 11:45:00,1.0
1488,2022-08-04 12:00:00,1.5
1489,2022-08-04 12:15:00,
1490,2022-08-04 12:30:00,
1491,2022-08-04 12:45:00,
1492,2022-08-04 13:00:00,2.375
1493,2022-08-04 13:15:00,3.3333333333333335
1494,2022-08-04 13:30:00,3.0416666666666665
1495,2022-08-04 13:45:00,3.125
1496,2022-08-04 14:00:00,2.6666666666666665
1497,2022-08-04 14:15:00,3.5
1498,2022-08-04 14:30:00,3.7083333333333335
1499,2022-08-04 14:45:00,3.5
1500,2022-08-04 15:00:00,3.9166666666666665
1501,2022-08-04 15:15:00,4.375
1502,2022-08-04 15:30:00,4.416666666666667
1503,2022-08-04 15:45:00,4.541666666666667
1504,2022-08-04 16:00:00,4.458333333333333
1505,2022-08-04 16:15:00,5.083333333333333
1506,2022-08-04 16:30:00,5.125
1507,2022-08-04 16:45:00,4.958333333333333
1508,2022-08-04 17:00:00,5.0
1509,2022-08-04 17:15:00,4.958333333333333
1510,2022-08-04 17:30:00,5.083333333333333
1511,2022-08-04 17:45:00,5.125
1512,2022-08-04 18:00:00,4.958333333333333
1513,2022-08-04 18:15:00,4.5
1514,2022-08-04 18:30:00,4.208333333333333
1515,2022-08-04 18:45:00,4.458333333333333
1516,2022-08-04 19:00:00,4.583333333333333
1517,2022-08-04 19:15:00,4.833333333333333
1518,2022-08-04 19:30:00,5.083333333333333
1519,2022-08-04 19:45:00,5.25
1520,2022-08-04 20:00:00,5.291666666666667
1521,2022-08-04 20:15:00,5.291666666666667
1522,2022-08-04 20:30:00,5.333333333333333
1523,2022-08-04 20:45:00,5.25
1524,2022-08-04 21:00:00,5.125
1525,2022-08-04 21:15:00,4.833333333333333
1526,2022-08-04 21:30:00,4.791666666666667
1527,2022-08-04 21:45:00,4.386904761904762
1528,2022-08-04 22:00:00,4.041666666666667
1529,2022-08-04 22:15:00,4.125
1530,2022-08-04 22:30:00,4.291666666666667
1531,2022-08-04 22:45:00,4.166666666666667
1532,2022-08-04 23:00:00,3.5416666666666665
1533,2022-08-04 23:15:00,3.3333333333333335
1534,2022-08-04 23:30:00,3.0416666666666665
1535,2022-08-04 23:45:00,2.1666666666666665
1536,2022-08-05 00:00:00,1.5595238095238095
1537,2022-08-05 00:15:00,1.4166666666666667
1538,2022-08-05 00:30:00,1.7083333333333333
1539,2022-08-05 00:45:00,1.5833333333333333
1540,2022-08-05 01:00:00,1.9523809523809523
1541,2022-08-05 01:15:00,1.5
1542,2022-08-05 01:30:00,1.6833333333333333
1543,2022-08-05 01:45:00,1.8333333333333333
1544,2022-08-05 02:00:00,1.5833333333333333
1545,2022-08-05 02:15:00,2.125
1546,2022-08-05 02:30:00,2.0416666666666665
1547,2022-08-05 02:45:00,1.7222222222222223
1548,2022-08-05 03:00:00,1.5
1549,2022-08-05 03:15:00,1.611111111111111
1550,2022-08-05 03:30:00,1.2619047619047619
1551,2022-08-05 03:45:00,1.125
1552,2022-08-05 04:00:00,1.5222222222222221
1553,2022-08-05 04:15:00,1.3333333333333333
1554,2022-08-05 04:30:00,1.3055555555555556
1555,2022-08-05 04:45:00,1.4444444444444446
1556,2022-08-05 05:00:00,1.7222222222222223
1557,2022-08-05 05:15:00,1.7777777777777777
1558,2022-08-05 05:30:00,2.2777777777777777
1559,2022-08-05 05:45:00,2.152777777777778
1560,2022-08-05 06:00:00,2.125
1561,2022-08-05 06:15:00,2.5
1562,2022-08-05 06:30:00,2.5416666666666665
1563,2022-08-05 06:45:00,2.4583333333333335
1564,2022-08-05 07:00:00,2.876984126984127
1565,2022-08-05 07:15:00,2.222222222222222
1566,2022-08-05 07:30:00,1.8472222222222223
1567,2022-08-05 07:45:00,3.0
1568,2022-08-05 08:00:00,2.8444444444444446
1569,2022-08-05 08:15:00,2.0
1570,2022-08-05 08:30:00,2.033333333333333
1571,2022-08-05 08:45:00,1.5
1572,2022-08-05 09:00:00,1.4444444444444444
1573,2022-08-05 09:15:00,1.638888888888889
1574,2022-08-05 09:30:00,1.4000000000000001
1575,2022-08-05 09:45:00,1.5555555555555556
1576,2022-08-05 10:00:00,1.5
1577,2022-08-05 10:15:00,1.5833333333333333
1578,2022-08-05 10:30:00,1.1666666666666667
1579,2022-08-05 10:45:00,1.3055555555555556
1580,2022-08-05 11:00:00,1.5666666666666667
1581,2022-08-05 11:15:00,1.888888888888889
1582,2022-08-05 11:30:00,2.1944444444444446
1583,2022-08-05 11:45:00,1.7555555555555555
1584,2022-08-05 12:00:00,2.007936507936508
1585,2022-08-05 12:15:00,2.5
1586,2022-08-05 12:30:00,2.75
1587,2022-08-05 12:45:00,3.125
1588,2022-08-05 13:00:00,3.125
1589,2022-08-05 13:15:00,3.3333333333333335
1590,2022-08-05 13:30:00,3.8333333333333335
1591,2022-08-05 13:45:00,4.041666666666667
1592,2022-08-05 14:00:00,4.041666666666667
1593,2022-08-05 14:15:00,4.375
1594,2022-08-05 14:30:00,4.041666666666667
1595,2022-08-05 14:45:00,4.5
1596,2022-08-05 15:00:00,4.708333333333333
1597,2022-08-05 15:15:00,4.625
1598,2022-08-05 15:30:00,4.666666666666667
1599,2022-08-05 15:45:00,4.666666666666667
1600,2022-08-05 16:00:00,5.041666666666667
1601,2022-08-05 16:15:00,5.125
1602,2022-08-05 16:30:00,5.166666666666667
1603,2022-08-05 16:45:00,5.583333333333333
1604,2022-08-05 17:00:00,5.208333333333333
1605,2022-08-05 17:15:00,4.708333333333333
1606,2022-08-05 17:30:00,5.333333333333333
1607,2022-08-05 17:45:00,5.333333333333333
1608,2022-08-05 18:00:00,5.25
1609,2022-08-05 18:15:00,5.333333333333333
1610,2022-08-05 18:30:00,5.5
1611,2022-08-05 18:45:00,5.583333333333333
1612,2022-08-05 19:00:00,5.25
1613,2022-08-05 19:15:00,5.916666666666667
1614,2022-08-05 19:30:00,5.708333333333333
1615,2022-08-05 19:45:00,5.583333333333333
1616,2022-08-05 20:00:00,5.333333333333333
1617,2022-08-05 20:15:00,5.25
1618,2022-08-05 20:30:00,5.0
1619,2022-08-05 20:45:00,5.416666666666667
1620,2022-08-05 21:00:00,5.125
1621,2022-08-05 21:15:00,4.708333333333333
1622,2022-08-05 21:30:00,4.791666666666667
1623,2022-08-05 21:45:00,4.458333333333333
1624,2022-08-05 22:00:00,4.333333333333333
1625,2022-08-05 22:15:00,4.458333333333333
1626,2022-08-05 22:30:00,4.416666666666667
1627,2022-08-05 22:45:00,4.125
1628,2022-08-05 23:00:00,4.0
1629,2022-08-05 23:15:00,3.75
1630,2022-08-05 23:30:00,3.3333333333333335
1631,2022-08-05 23:45:00,3.1666666666666665
1632,2022-08-06 00:00:00,2.875
1633,2022-08-06 00:15:00,2.5
1634,2022-08-06 00:30:00,2.125
1635,2022-08-06 00:45:00,2.0416666666666665
1636,2022-08-06 01:00:00,1.7777777777777777
1637,2022-08-06 01:15:00,1.8888888888888886
1638,2022-08-06 01:30:00,1.6904761904761905
1639,2022-08-06 01:45:00,1.8690476190476193
1640,2022-08-06 02:00:00,1.7083333333333333
1641,2022-08-06 02:15:00,2.5833333333333335
1642,2022-08-06 02:30:00,3.0
1643,2022-08-06 02:45:00,2.4404761904761902
1644,2022-08-06 03:00:00,2.263888888888889
1645,2022-08-06 03:15:00,2.253968253968254
1646,2022-08-06 03:30:00,1.5888888888888888
1647,2022-08-06 03:45:00,2.033333333333333
1648,2022-08-06 04:00:00,2.4166666666666665
1649,2022-08-06 04:15:00,3.388888888888889
1650,2022-08-06 04:30:00,2.25
1651,2022-08-06 04:45:00,2.0
1652,2022-08-06 05:00:00,1.8333333333333333
1653,2022-08-06 05:15:00,2.1666666666666665
1654,2022-08-06 05:30:00,1.4444444444444446
1655,2022-08-06 05:45:00,1.0
1656,2022-08-06 06:00:00,1.2222222222222223
1657,2022-08-06 06:15:00,1.6444444444444446
1658,2022-08-06 06:30:00,1.3333333333333333
1659,2022-08-06 06:45:00,1.1448412698412698
1660,2022-08-06 07:00:00,1.25
1661,2022-08-06 07:15:00,1.2916666666666667
1662,2022-08-06 07:30:00,1.236111111111111
1663,2022-08-06 07:45:00,1.277777777777778
1664,2022-08-06 08:00:00,1.5
1665,2022-08-06 08:15:00,1.5611111111111111
1666,2022-08-06 08:30:00,1.6666666666666667
1667,2022-08-06 08:45:00,1.5444444444444443
1668,2022-08-06 09:00:00,1.6666666666666667
1669,2022-08-06 09:15:00,1.1944444444444444
1670,2022-08-06 09:30:00,1.111111111111111
1671,2022-08-06 09:45:00,2.0
1672,2022-08-06 10:00:00,1.0
1673,2022-08-06 10:15:00,1.5
1674,2022-08-06 10:30:00,1.0
1675,2022-08-06 10:45:00,1.0
1676,2022-08-06 11:00:00,1.5555555555555556
1677,2022-08-06 11:15:00,1.0
1678,2022-08-06 11:30:00,1.1666666666666667
1679,2022-08-06 11:45:00,1.3333333333333333
1680,2022-08-06 12:00:00,2.3333333333333335
1681,2022-08-06 12:15:00,2.75
1682,2022-08-06 12:30:00,3.0625
1683,2022-08-06 12:45:00,3.1666666666666665
1684,2022-08-06 13:00:00,3.4166666666666665
1685,2022-08-06 13:15:00,3.2083333333333335
1686,2022-08-06 13:30:00,3.5416666666666665
1687,2022-08-06 13:45:00,3.9166666666666665
1688,2022-08-06 14:00:00,3.7916666666666665
1689,2022-08-06 14:15:00,4.416666666666667
1690,2022-08-06 14:30:00,3.7083333333333335
1691,2022-08-06 14:45:00,3.4583333333333335
1692,2022-08-06 15:00:00,4.125
1693,2022-08-06 15:15:00,4.083333333333333
1694,2022-08-06 15:30:00,3.9583333333333335
1695,2022-08-06 15:45:00,4.125
1696,2022-08-06 16:00:00,3.7916666666666665
1697,2022-08-06 16:15:00,3.875
1698,2022-08-06 16:30:00,4.041666666666667
1699,2022-08-06 16:45:00,4.333333333333333
1700,2022-08-06 17:00:00,4.541666666666667
1701,2022-08-06 17:15:00,4.458333333333333
1702,2022-08-06 17:30:00,4.541666666666667
1703,2022-08-06 17:45:00,5.041666666666667
1704,2022-08-06 18:00:00,4.75
1705,2022-08-06 18:15:00,4.916666666666667
1706,2022-08-06 18:30:00,5.083333333333333
1707,2022-08-06 18:45:00,5.416666666666667
1708,2022-08-06 19:00:00,5.416666666666667
1709,2022-08-06 19:15:00,4.958333333333333
1710,2022-08-06 19:30:00,5.226190476190476
1711,2022-08-06 19:45:00,5.166666666666667
1712,2022-08-06 20:00:00,4.916666666666667
1713,2022-08-06 20:15:00,4.875
1714,2022-08-06 20:30:00,5.583333333333333
1715,2022-08-06 20:45:00,5.291666666666667
1716,2022-08-06 21:00:00,5.5
1717,2022-08-06 21:15:00,5.208333333333333
1718,2022-08-06 21:30:00,4.541666666666667
1719,2022-08-06 21:45:00,4.791666666666667
1720,2022-08-06 22:00:00,4.583333333333333
1721,2022-08-06 22:15:00,4.625
1722,2022-08-06 22:30:00,4.625
1723,2022-08-06 22:45:00,4.125
1724,2022-08-06 23:00:00,3.5416666666666665
1725,2022-08-06 23:15:00,3.7916666666666665
1726,2022-08-06 23:30:00,2.9583333333333335
1727,2022-08-06 23:45:00,2.6666666666666665
1728,2022-08-07 00:00:00,2.125
1729,2022-08-07 00:15:00,1.4583333333333333
1730,2022-08-07 00:30:00,1.378968253968254
1731,2022-08-07 00:45:00,1.311904761904762
1732,2022-08-07 01:00:00,1.273809523809524
1733,2022-08-07 01:15:00,1.111111111111111
1734,2022-08-07 01:30:00,1.0
1735,2022-08-07 01:45:00,1.0555555555555556
1736,2022-08-07 02:00:00,1.7777777777777777
1737,2022-08-07 02:15:00,1.5
1738,2022-08-07 02:30:00,1.3333333333333333
1739,2022-08-07 02:45:00,1.361111111111111
1740,2022-08-07 03:00:00,1.375
1741,2022-08-07 03:15:00,1.4166666666666667
1742,2022-08-07 03:30:00,1.375
1743,2022-08-07 03:45:00,1.5416666666666667
1744,2022-08-07 04:00:00,1.6666666666666667
1745,2022-08-07 04:15:00,1.6666666666666667
1746,2022-08-07 04:30:00,1.6686507936507937
1747,2022-08-07 04:45:00,1.6476190476190478
1748,2022-08-07 05:00:00,1.7111111111111112
1749,2022-08-07 05:15:00,1.0555555555555556
1750,2022-08-07 05:30:00,1.5777777777777777
1751,2022-08-07 05:45:00,1.777777777777778
1752,2022-08-07 06:00:00,1.7857142857142858
1753,2022-08-07 06:15:00,1.8888888888888886
1754,2022-08-07 06:30:00,1.6666666666666667
1755,2022-08-07 06:45:00,1.4365079365079365
1756,2022-08-07 07:00:00,1.5238095238095237
1757,2022-08-07 07:15:00,1.6904761904761905
1758,2022-08-07 07:30:00,1.9238095238095239
1759,2022-08-07 07:45:00,1.490079365079365
1760,2022-08-07 08:00:00,1.75
1761,2022-08-07 08:15:00,1.875
1762,2022-08-07 08:30:00,1.625
1763,2022-08-07 08:45:00,1.8154761904761905
1764,2022-08-07 09:00:00,1.5793650793650793
1765,2022-08-07 09:15:00,1.7222222222222223
1766,2022-08-07 09:30:00,1.625
1767,2022-08-07 09:45:00,1.8333333333333333
1768,2022-08-07 10:00:00,1.6388888888888886
1769,2022-08-07 10:15:00,1.8055555555555556
1770,2022-08-07 10:30:00,1.9027777777777777
1771,2022-08-07 10:45:00,1.4166666666666667
1772,2022-08-07 11:00:00,1.6785714285714286
1773,2022-08-07 11:15:00,1.8055555555555556
1774,2022-08-07 11:30:00,1.7222222222222223
1775,2022-08-07 11:45:00,1.8472222222222223
1776,2022-08-07 12:00:00,2.3333333333333335
1777,2022-08-07 12:15:00,2.5416666666666665
1778,2022-08-07 12:30:00,3.0833333333333335
1779,2022-08-07 12:45:00,3.2083333333333335
1780,2022-08-07 13:00:00,3.25
1781,2022-08-07 13:15:00,3.3333333333333335
1782,2022-08-07 13:30:00,3.0833333333333335
1783,2022-08-07 13:45:00,2.875
1784,2022-08-07 14:00:00,4.125
1785,2022-08-07 14:15:00,4.333333333333333
1786,2022-08-07 14:30:00,4.291666666666667
1787,2022-08-07 14:45:00,4.666666666666667
1788,2022-08-07 15:00:00,4.416666666666667
1789,2022-08-07 15:15:00,4.458333333333333
1790,2022-08-07 15:30:00,4.791666666666667
1791,2022-08-07 15:45:00,4.75
1792,2022-08-07 16:00:00,4.875
1793,2022-08-07 16:15:00,4.541666666666667
1794,2022-08-07 16:30:00,4.833333333333333
1795,2022-08-07 16:45:00,5.083333333333333
1796,2022-08-07 17:00:00,5.0
1797,2022-08-07 17:15:00,5.458333333333333
1798,2022-08-07 17:30:00,4.875
1799,2022-08-07 17:45:00,5.125
1800,2022-08-07 18:00:00,4.916666666666667
1801,2022-08-07 18:15:00,5.416666666666667
1802,2022-08-07 18:30:00,4.666666666666667
1803,2022-08-07 18:45:00,5.208333333333333
1804,2022-08-07 19:00:00,5.208333333333333
1805,2022-08-07 19:15:00,5.666666666666667
1806,2022-08-07 19:30:00,5.458333333333333
1807,2022-08-07 19:45:00,5.5
1808,2022-08-07 20:00:00,5.375
1809,2022-08-07 20:15:00,5.25
1810,2022-08-07 20:30:00,5.458333333333333
1811,2022-08-07 20:45:00,5.75
1812,2022-08-07 21:00:00,5.75
1813,2022-08-07 21:15:00,5.041666666666667
1814,2022-08-07 21:30:00,4.833333333333333
1815,2022-08-07 21:45:00,4.708333333333333
1816,2022-08-07 22:00:00,4.75
1817,2022-08-07 22:15:00,5.208333333333333
1818,2022-08-07 22:30:00,5.333333333333333
1819,2022-08-07 22:45:00,5.458333333333333
1820,2022-08-07 23:00:00,5.291666666666667
1821,2022-08-07 23:15:00,4.166666666666667
1822,2022-08-07 23:30:00,3.5416666666666665
1823,2022-08-07 23:45:00,3.089285714285714
1824,2022-08-08 00:00:00,3.0
1825,2022-08-08 00:15:00,2.5416666666666665
1826,2022-08-08 00:30:00,2.3174603174603177
1827,2022-08-08 00:45:00,2.7738095238095237
1828,2022-08-08 01:00:00,3.7083333333333335
1829,2022-08-08 01:15:00,3.75
1830,2022-08-08 01:30:00,3.236111111111111
1831,2022-08-08 01:45:00,2.4761904761904763
1832,2022-08-08 02:00:00,1.3111111111111111
1833,2022-08-08 02:15:00,1.1666666666666667
1834,2022-08-08 02:30:00,1.3888888888888886
1835,2022-08-08 02:45:00,1.0666666666666667
1836,2022-08-08 03:00:00,1.111111111111111
1837,2022-08-08 03:15:00,1.2777777777777777
1838,2022-08-08 03:30:00,1.0
1839,2022-08-08 03:45:00,1.3333333333333335
1840,2022-08-08 04:00:00,1.1666666666666667
1841,2022-08-08 04:15:00,1.0
1842,2022-08-08 04:30:00,1.8333333333333333
1843,2022-08-08 04:45:00,1.6333333333333335
1844,2022-08-08 05:00:00,2.0
1845,2022-08-08 05:15:00,
1846,2022-08-08 05:30:00,
1847,2022-08-08 05:45:00,
1848,2022-08-08 06:00:00,1.2916666666666665
1849,2022-08-08 06:15:00,1.0
1850,2022-08-08 06:30:00,1.3333333333333333
1851,2022-08-08 06:45:00,1.4444444444444444
1852,2022-08-08 07:00:00,1.6607142857142856
1853,2022-08-08 07:15:00,1.6277777777777775
1854,2022-08-08 07:30:00,1.4345238095238095
1855,2022-08-08 07:45:00,1.0416666666666667
1856,2022-08-08 08:00:00,1.1666666666666667
1857,2022-08-08 08:15:00,1.0
1858,2022-08-08 08:30:00,1.0
1859,2022-08-08 08:45:00,1.4166666666666667
1860,2022-08-08 09:00:00,1.388888888888889
1861,2022-08-08 09:15:00,1.5833333333333333
1862,2022-08-08 09:30:00,1.4444444444444444
1863,2022-08-08 09:45:00,1.2777777777777777
1864,2022-08-08 10:00:00,1.5777777777777777
1865,2022-08-08 10:15:00,1.9166666666666667
1866,2022-08-08 10:30:00,1.2222222222222223
1867,2022-08-08 10:45:00,1.0
1868,2022-08-08 11:00:00,1.4166666666666667
1869,2022-08-08 11:15:00,2.111111111111111
1870,2022-08-08 11:30:00,2.611111111111111
1871,2022-08-08 11:45:00,2.089285714285714
1872,2022-08-08 12:00:00,1.9583333333333333
1873,2022-08-08 12:15:00,2.25
1874,2022-08-08 12:30:00,2.8333333333333335
1875,2022-08-08 12:45:00,3.0416666666666665
1876,2022-08-08 13:00:00,4.0
1877,2022-08-08 13:15:00,3.7916666666666665
1878,2022-08-08 13:30:00,4.0
1879,2022-08-08 13:45:00,4.0
1880,2022-08-08 14:00:00,3.7916666666666665
1881,2022-08-08 14:15:00,3.7083333333333335
1882,2022-08-08 14:30:00,3.5
1883,2022-08-08 14:45:00,4.333333333333333
1884,2022-08-08 15:00:00,4.625
1885,2022-08-08 15:15:00,4.708333333333333
1886,2022-08-08 15:30:00,5.166666666666667
1887,2022-08-08 15:45:00,5.166666666666667
1888,2022-08-08 16:00:00,5.166666666666667
1889,2022-08-08 16:15:00,4.958333333333333
1890,2022-08-08 16:30:00,5.291666666666667
1891,2022-08-08 16:45:00,4.708333333333333
1892,2022-08-08 17:00:00,4.25
1893,2022-08-08 17:15:00,4.291666666666667
1894,2022-08-08 17:30:00,4.25
1895,2022-08-08 17:45:00,4.166666666666667
1896,2022-08-08 18:00:00,4.291666666666667
1897,2022-08-08 18:15:00,4.75
1898,2022-08-08 18:30:00,4.875
1899,2022-08-08 18:45:00,4.833333333333333
1900,2022-08-08 19:00:00,4.708333333333333
1901,2022-08-08 19:15:00,4.375
1902,2022-08-08 19:30:00,4.75
1903,2022-08-08 19:45:00,4.833333333333333
1904,2022-08-08 20:00:00,4.625
1905,2022-08-08 20:15:00,4.833333333333333
1906,2022-08-08 20:30:00,5.0
1907,2022-08-08 20:45:00,4.916666666666667
1908,2022-08-08 21:00:00,4.708333333333333
1909,2022-08-08 21:15:00,4.708333333333333
1910,2022-08-08 21:30:00,4.541666666666667
1911,2022-08-08 21:45:00,4.458333333333333
1912,2022-08-08 22:00:00,4.333333333333333
1913,2022-08-08 22:15:00,4.583333333333333
1914,2022-08-08 22:30:00,4.833333333333333
1915,2022-08-08 22:45:00,4.166666666666667
1916,2022-08-08 23:00:00,2.9583333333333335
1917,2022-08-08 23:15:00,2.5833333333333335
1918,2022-08-08 23:30:00,2.375
1919,2022-08-08 23:45:00,2.2083333333333335
1920,2022-08-09 00:00:00,2.0416666666666665
1921,2022-08-09 00:15:00,1.9523809523809526
1922,2022-08-09 00:30:00,1.875
1923,2022-08-09 00:45:00,2.125
1924,2022-08-09 01:00:00,2.1666666666666665
1925,2022-08-09 01:15:00,2.125
1926,2022-08-09 01:30:00,2.0416666666666665
1927,2022-08-09 01:45:00,1.75
1928,2022-08-09 02:00:00,2.25
1929,2022-08-09 02:15:00,1.625
1930,2022-08-09 02:30:00,1.625
1931,2022-08-09 02:45:00,1.5416666666666667
1932,2022-08-09 03:00:00,1.3869047619047619
1933,2022-08-09 03:15:00,1.3511904761904763
1934,2022-08-09 03:30:00,1.5555555555555556
1935,2022-08-09 03:45:00,2.0416666666666665
1936,2022-08-09 04:00:00,2.236111111111111
1937,2022-08-09 04:15:00,2.444444444444444
1938,2022-08-09 04:30:00,2.236111111111111
1939,2022-08-09 04:45:00,2.3333333333333335
1940,2022-08-09 05:00:00,2.611111111111111
1941,2022-08-09 05:15:00,1.6527777777777777
1942,2022-08-09 05:30:00,1.75
1943,2022-08-09 05:45:00,1.5
1944,2022-08-09 06:00:00,1.888888888888889
1945,2022-08-09 06:15:00,1.6888888888888889
1946,2022-08-09 06:30:00,1.75
1947,2022-08-09 06:45:00,1.9166666666666667
1948,2022-08-09 07:00:00,1.5833333333333333
1949,2022-08-09 07:15:00,1.611111111111111
1950,2022-08-09 07:30:00,1.6666666666666667
1951,2022-08-09 07:45:00,1.8333333333333333
1952,2022-08-09 08:00:00,1.5238095238095237
1953,2022-08-09 08:15:00,1.638888888888889
1954,2022-08-09 08:30:00,1.75
1955,2022-08-09 08:45:00,1.5833333333333333
1956,2022-08-09 09:00:00,1.5
1957,2022-08-09 09:15:00,1.5833333333333333
1958,2022-08-09 09:30:00,1.0833333333333333
1959,2022-08-09 09:45:00,1.1666666666666667
1960,2022-08-09 10:00:00,1.0
1961,2022-08-09 10:15:00,1.0
1962,2022-08-09 10:30:00,1.0
1963,2022-08-09 10:45:00,1.0
1964,2022-08-09 11:00:00,1.0
1965,2022-08-09 11:15:00,1.1666666666666667
1966,2022-08-09 11:30:00,1.1666666666666667
1967,2022-08-09 11:45:00,1.1333333333333333
1968,2022-08-09 12:00:00,1.4333333333333333
1969,2022-08-09 12:15:00,1.357142857142857
1970,2022-08-09 12:30:00,2.0
1971,2022-08-09 12:45:00,2.7916666666666665
1972,2022-08-09 13:00:00,3.6666666666666665
1973,2022-08-09 13:15:00,3.7083333333333335
1974,2022-08-09 13:30:00,3.875
1975,2022-08-09 13:45:00,4.416666666666667
1976,2022-08-09 14:00:00,4.416666666666667
1977,2022-08-09 14:15:00,4.083333333333333
1978,2022-08-09 14:30:00,4.5
1979,2022-08-09 14:45:00,4.458333333333333
1980,2022-08-09 15:00:00,5.041666666666667
1981,2022-08-09 15:15:00,4.791666666666667
1982,2022-08-09 15:30:00,5.041666666666667
1983,2022-08-09 15:45:00,5.041666666666667
1984,2022-08-09 16:00:00,5.416666666666667
1985,2022-08-09 16:15:00,5.041666666666667
1986,2022-08-09 16:30:00,4.791666666666667
1987,2022-08-09 16:45:00,4.333333333333333
1988,2022-08-09 17:00:00,3.4166666666666665
1989,2022-08-09 17:15:00,2.75
1990,2022-08-09 17:30:00,3.2083333333333335
1991,2022-08-09 17:45:00,3.75
1992,2022-08-09 18:00:00,3.25
1993,2022-08-09 18:15:00,3.125
1994,2022-08-09 18:30:00,3.2083333333333335
1995,2022-08-09 18:45:00,3.2916666666666665
1996,2022-08-09 19:00:00,2.4583333333333335
1997,2022-08-09 19:15:00,1.9861111111111114
1998,2022-08-09 19:30:00,2.375
1999,2022-08-09 19:45:00,3.2083333333333335
2000,2022-08-09 20:00:00,4.291666666666667
2001,2022-08-09 20:15:00,4.625
2002,2022-08-09 20:30:00,4.041666666666667
2003,2022-08-09 20:45:00,3.7083333333333335
2004,2022-08-09 21:00:00,3.0416666666666665
2005,2022-08-09 21:15:00,2.9583333333333335
2006,2022-08-09 21:30:00,3.125
2007,2022-08-09 21:45:00,3.125
2008,2022-08-09 22:00:00,2.0416666666666665
2009,2022-08-09 22:15:00,2.375
2010,2022-08-09 22:30:00,2.9166666666666665
2011,2022-08-09 22:45:00,2.7083333333333335
2012,2022-08-09 23:00:00,3.0416666666666665
2013,2022-08-09 23:15:00,2.875
2014,2022-08-09 23:30:00,3.125
2015,2022-08-09 23:45:00,2.75
2016,2022-08-10 00:00:00,2.4583333333333335
2017,2022-08-10 00:15:00,2.25
2018,2022-08-10 00:30:00,2.4583333333333335
2019,2022-08-10 00:45:00,2.5833333333333335
2020,2022-08-10 01:00:00,2.7083333333333335
2021,2022-08-10 01:15:00,2.75
2022,2022-08-10 01:30:00,3.4166666666666665
2023,2022-08-10 01:45:00,3.5416666666666665
